best_acc,best_loss,best_epoch,train_loss,train_acc,val_loss,val_acc,current_epoch
0.8572171053886414,0.7459196448326111,0,0.9365465044975281,0.8433487293561299,0.7459196448326111,0.8572171053886414,0
0.8595418917655945,0.7206339836120605,1,0.7067411541938782,0.8589282159805298,0.7206339836120605,0.8595418917655945,1
0.8616000109354655,0.7004661560058594,2,0.6651551723480225,0.8622171053568523,0.7004661560058594,0.8616000109354655,2
0.8616000109354655,0.7004661560058594,2,0.635694682598114,0.8647230878829956,0.7032642364501953,0.8612256518681844,3
0.8617128317832947,0.7066923975944519,4,0.612116277217865,0.8667282163302104,0.7066923975944519,0.8617128317832947,4
0.8617128317832947,0.7066923975944519,4,0.5922225117683411,0.8689777889569601,0.7281690835952759,0.8606461649894714,5
0.8617128317832947,0.7066923975944519,4,0.5751020908355713,0.8708769337336222,0.7087805271148682,0.8612051392555237,6
0.8617128317832947,0.7066923975944519,4,0.5596513748168945,0.8729555651028951,0.7195397019386292,0.8601213786443075,7
0.8617128317832947,0.7066923975944519,4,0.5463880896568298,0.8750256523450216,0.7223113775253296,0.860213687102,8
0.8617128317832947,0.7066923975944519,4,0.5339503288269043,0.8767521478652954,0.7355623841285706,0.860866677347819,9
0.8617128317832947,0.7066923975944519,4,0.5227821469306946,0.8786136858622233,0.7519401907920837,0.858447874546051,10
0.8617128317832947,0.7066923975944519,4,0.5124515295028687,0.8803333447774251,0.7485010027885437,0.8583863363583882,11
0.8617128317832947,0.7066923975944519,4,0.5030477046966553,0.8817624039967855,0.7565719485282898,0.8587487290064494,12
0.8617128317832947,0.7066923975944519,4,0.4937461316585541,0.8833367639223735,0.7612081170082092,0.8581333444595337,13
0.8617128317832947,0.7066923975944519,4,0.485871821641922,0.8844923188527425,0.7760518193244934,0.8576427466392517,14
0.8617128317832947,0.7066923975944519,4,0.4777909219264984,0.8860102685292562,0.7775871753692627,0.8580000116348266,15
0.8617128317832947,0.7066923975944519,4,0.4702003300189972,0.8874752245267232,0.7826166749000549,0.8572564220746358,16
0.8617128317832947,0.7066923975944519,4,0.46347764134407043,0.8885658231099447,0.7942478656768799,0.8563521481831868,17
0.8617128317832947,0.7066923975944519,4,0.45674028992652893,0.8897299260139465,0.7969619035720825,0.8571709516207378,18
0.8617128317832947,0.7066923975944519,4,0.45090818405151367,0.8903436004956563,0.806018054485321,0.8566188148816427,19
0.8617128317832947,0.7066923975944519,4,0.44476035237312317,0.8916085574150086,0.8187810778617859,0.8559760799407959,20
0.8617128317832947,0.7066923975944519,4,0.4393536150455475,0.8926376178423564,0.8200612664222717,0.8547692423820495,21
0.8617128317832947,0.7066923975944519,4,0.434189110994339,0.8935350543022156,0.8325862288475037,0.8538290714263916,22
0.8617128317832947,0.7066923975944519,4,0.4293450713157654,0.8946051386515299,0.835997998714447,0.8541145404497782,23
0.8617128317832947,0.7066923975944519,4,0.4242258071899414,0.8952649687449138,0.8423570394515991,0.8539042841593425,24
0.8617128317832947,0.7066923975944519,4,0.41986843943595886,0.896410267829895,0.855932354927063,0.8541743694623312,25
0.8617128317832947,0.7066923975944519,4,0.4154648780822754,0.8971487292925516,0.8622826337814331,0.8535504381179809,26
0.8617128317832947,0.7066923975944519,4,0.41225355863571167,0.8976837716738383,0.8639546036720276,0.8540854803085327,27
0.8617128317832947,0.7066923975944519,4,0.40710315108299255,0.898658131313324,0.866982102394104,0.8527829172134399,28
0.8617128317832947,0.7066923975944519,4,0.40382498502731323,0.8992359088897706,0.8747161030769348,0.8535401818911235,29
