best_acc,best_loss,best_epoch,train_loss,train_acc,val_loss,val_acc,current_epoch
0.32157142857142856,0.7698221802711487,0,0.9059227705001831,0.33585714285714285,0.7698221802711487,0.32157142857142856,0
0.323,0.7560979723930359,1,0.68092942237854,0.3322857142857143,0.7560979723930359,0.323,1
0.3377142857142857,0.7690130472183228,2,0.6106125712394714,0.33271428571428574,0.7690130472183228,0.3377142857142857,2
0.3377142857142857,0.7690130472183228,2,0.545599102973938,0.351,0.790088951587677,0.3332857142857143,3
0.3377142857142857,0.7690130472183228,2,0.4819745123386383,0.36957142857142855,0.8189509510993958,0.3294285714285714,4
0.3377142857142857,0.7690130472183228,2,0.4193703830242157,0.3954285714285714,0.8498813509941101,0.33214285714285713,5
