best_acc,best_loss,best_epoch,train_loss,train_acc,val_loss,val_acc,current_epoch
0.8549230885505676,0.7679531574249268,0,0.9061330556869507,0.8447729060309274,0.7679531574249268,0.8549230885505676,0
0.8565897563525608,0.75640469789505,1,0.6783422231674194,0.8623553224972316,0.75640469789505,0.8565897563525608,1
0.8565897563525608,0.75640469789505,1,0.6091986298561096,0.8686483632496426,0.7640344500541687,0.856512831892286,2
0.8565897563525608,0.75640469789505,1,0.5434123277664185,0.8766740043503898,0.7863357663154602,0.854245431968144,3
